name,id,amount,price,category,main_product_name,main_product_id,shipping_from,ratings,vendor
,qb1,14 grams,$169.99,shatter,*LEGEND GRADE* 1 OZ Shatter NUG RUN (SFV OG/GirlScout/ICC),qax,United States,18,iamlegend1
*LEGEND GRADE* 1 OZ Shatter NUG RUN (SFV OG/GirlScout/ICC),qax,1 ounce,$299.99,shatter,*LEGEND GRADE* 1 OZ Shatter NUG RUN (SFV OG/GirlScout/ICC),qax,United States,18,iamlegend1
,qb9,112 grams,$939.99,shatter,*LEGEND GRADE* 1 OZ Shatter NUG RUN (SFV OG/GirlScout/ICC),qax,United States,18,iamlegend1
"1oz B+ Shatter ""Blueberry Cookies""",rsc,,$250,shatter,"1oz B+ Shatter ""Blueberry Cookies""",rsc,United States,New,Terpzz
Quality Shatter 2g,4b2,2 grams,$41.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x2,hq5,4 grams,$74.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x4,4fq,8 grams,$155.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x5,4fu,10 grams,$193.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x6,4fy,12 grams,$223.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x7,37d,14 grams,$254.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x8,4g2,16 grams,$291.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x9,4g6,18 grams,$324.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x10,4ga,20 grams,$356.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x11,4ge,22 grams,$386.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x12,4gi,24 grams,$416.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x13,4gm,26 grams,$425.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x14,4gq,28 grams,$441.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
Quality Shatter 2g x3,38d,,$118.95,shatter,Quality Shatter 2g x3,38d,United States,828,Frost_Garden
14g Nug Run Skywalker OG,26g,14 grams,$250,shatter,14g Nug Run Skywalker OG,26g,United States,170,TSE
,26i,28 grams,$450,shatter,14g Nug Run Skywalker OG,26g,United States,170,TSE
"0.25 Gram of Shatter ""Blue Dream""",213,0.25 gram,$7.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"Half Gram of Shatter ""Blue Dream"" (DIRECT PAY)",6mp,0.5 gram,$13.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"Half Gram of Shatter ""Blue Dream""",212,0.5 gram,$14.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"1 Gram of Shatter ""Blue Dream""",1wd,1 gram,$28.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"2 Grams of Shatter ""Blue Dream""",214,2 grams,$55.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"3.5 Grams of Shatter ""Blue Dream""",215,3.5 grams,$96.25,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"3.5 Grams of Shatter ""Blue Dream"" (DIRECT PAY)",8tk,3.5 grams,$87.50,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
7 Grams of Shatter 'Blue Dream',2y9,7 grams,$192.49,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
14 Grams of Shatter 'Blue Dream',2yb,0.5 ounce,$374.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
28 Grams of Shatter 'Blue Dream',2yd,1 ounce,$699.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
2 Ounces of Shatter 'Blue Dream',2yf,2 ounces,"$1,399.99",shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
QP of Shatter 'Blue Dream',2yh,4 ounces,"$2,499.99",shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,,$24.99,shatter,"1 Gram of Shatter ""Blue Dream"" (DIRECT PAY)",418,United States,249,DankServices
1x 1g CannaMart Nug Run Shatter,huk,1 gram,$38,shatter,1x 1g CannaMart Nug Run Shatter,huk,United States,51,ValleyHeat
,huo,5 gram+,$35 / g,shatter,1x 1g CannaMart Nug Run Shatter,huk,United States,51,ValleyHeat
,hus,14 gram+,$27 / g,shatter,1x 1g CannaMart Nug Run Shatter,huk,United States,51,ValleyHeat
,huw,28 gram+,$22.50 / g,shatter,1x 1g CannaMart Nug Run Shatter,huk,United States,51,ValleyHeat
,hv0,112 gram+,$20 / g,shatter,1x 1g CannaMart Nug Run Shatter,huk,United States,51,ValleyHeat
4G DOSIDO NUG RUN,1oe,1 piece,$80,shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
28G DOSIDO (DIRECT PAY),1zs,1 piece,$365,shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
28G DOSIDO (ESCROW),1zr,1 piece,$385,shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
14G DOSIDO (NUG RUN),1uo,1 piece,$200,shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
112G DOSIDO ( DIRECT PAY ),r7n,4 ounces,"$1,365",shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
112G DOSIDO ( ESCROW ),r7r,4 ounces,"$1,425",shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
8G DOSIDO NUG RUN,1of,,$120,shatter,8G DOSIDO NUG RUN,1of,United States,146,drgreenthumb4201
"0.25 Gram High Quality Worldly Shatter ""Gloukies""",42k,0.25 gram,$11.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"Half Gram of High Quality Worldly Shatter ""Gloukies""",42g,0.5 gram,$22.49,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"1 Gram of High Quality Worldly Shatter ""Gloukies""",428,1 gram,$44.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"2 Grams of High Quality Worldly Shatter ""Gloukies""",42o,2 grams,$88.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"3.5 Grams of High Quality Worldly Shatter ""Gloukies""",42s,3.5 grams,$154.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"3.5 Grams High Quality Woldly Shatter ""Gloukies"" (DIRECT PAY)",8uw,3.5 grams,$139.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"7 Grams of High Quality Worldly Shatter ""Gloukies""",42w,7 grams,$299.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"14 Grams of High Quality Worldly Shatter ""Gloukies""",430,14 grams,$549.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,,$39.99,shatter,"1 Gram of High Quality Worldly Shatter ""Gloukies"" DIRECT PAY",42c,United States,88,DankServices
"Half Gram of PHO Shatter ""Peach Ringz""",21e,0.5 gram,$17.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"1 Gram of PHO Shatter ""Peach Ringz""",1wp,1 gram,$34.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"2 Grams of PHO Shatter ""Peach Ringz""",8uc,2 grams,$69.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"3.5 Grams of PHO Shatter ""Peach Ringz""",8ug,3.5 grams,$121.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"3.5 Grams of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",8uo,3.5 grams,$104.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"7 Grams of PHO Shatter ""Peach Ringz""",8uk,7 grams,$243.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,,$29.99,shatter,"1 Gram of PHO Shatter ""Peach Ringz"" (DIRECT PAY)",41w,United States,34,DankServices
4G WEDDING CAKE (NUG RUN),1uq,1 piece,$80,shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
28G WEDDING CAKE (DIRECT PAY),1zv,1 piece,$365,shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
28G WEDDING CAKE (ESCROW),1zu,1 piece,$385,shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
14G WEDDING CAKE (NUG RUN),1zt,1 piece,$200,shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
112G WEDDING CAKE ( DIRECT PAY ),r7v,4 ounces,"$1,365",shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
112G WEDDING CAKE ( ESCROW ),r7z,4 ounces,"$1,425",shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
8G WEDDING CAKE (NUG RUN),1us,,$120,shatter,8G WEDDING CAKE (NUG RUN),1us,United States,407,drgreenthumb4201
4G SOUR DIESEL (NUG RUN),210,1 piece,$80,shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
28 SOUR DIESEL DIRECT PAY (NUG RUN),2mz,1 piece,$350,shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
28G SOUR DIESEL ESCROW (NUG RUN),2mx,1 piece,$385,shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
14G sour diesel (nug run),2mv,1 piece,$200,shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
112G SOUR DIESEL ( DIRECT PAY ),r83,4 ounces,"$1,360",shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
112G SOUR DIESEL ( ESCROW ),r87,4 ounces,"$1,425",shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
8G SOUR DIESEL (NUG RUN),211,,$120,shatter,8G SOUR DIESEL (NUG RUN),211,United States,269,drgreenthumb4201
7 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,104,7 grams,$140,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
14 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,105,14 grams,$175,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
56 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,1ue,56 grams,$550,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
84 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,dqz,84 grams,$750,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
112 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,107,112 grams,$990,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
HP 8 Zips of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,1kb,224 grams,"$1,950",shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
10 Zips of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,hlk,280 grams,"$2,400",shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
FULL POUND of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,3od,454 grams,"$3,500",shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,,$310,shatter,28 grams of High End BUD Run Shatter or Pressed Wax. Few strains available. You Choose!,106,United States,1000+,William_Shatner
4G CHERRY PIE (NUG RUN) INDICA,2u5,4 grams,$80,shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
14G CHERRY PIE (NUG RUN),2u8,14 grams,$200,shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
28G CHERRY PIE (NUG RUN) DIRECT PAY,2uc,28 grams,$350,shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
28G CHERRY PIE (NUG RUN) ESCROW,2ua,28 grams,$385,shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
112G CHERRY PIE ( DIRECT PAY ),r8b,4 ounces,"$1,365",shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
112G CHERRY PIE ( ESCROW ),r8f,4 ounces,"$1,425",shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
8G CHERRY PIE (NUG RUN) INDICA,2u7,,$120,shatter,8G CHERRY PIE (NUG RUN) INDICA,2u7,United States,161,drgreenthumb4201
Cannamart 1g Cured Resin Shatter,9sj,1 gram,$35,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
2 x Cannamart 1g Cured Resin Shatter,9sn,2 gram+,$30 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
5 x Cannamart 1g Cured Resin Shatter,9sr,5 gram+,$25 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
10 xCannamart 1g Cured Resin Shatter,9sv,10 gram+,$22 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
14 x Cannamart 1g Cured Resin Shatter,9sz,14 gram+,$19.50 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
2oz - 56 x Cannamart 1g Cured Resin Shatter,ahn,56 gram+,$15.25 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
QP - 112 x 28 x Cannamart 1g Cured Resin Shatter,af3,112 gram+,$14.35 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
Half Pound- 224 x Cannamart 1g Cured Resin Shatter,am3,224 gram+,$13.35 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
28 x Cannamart 1g Cured Resin Shatter,9t3,,$16.15 / g,shatter,28 x Cannamart 1g Cured Resin Shatter,9t3,United States,223,ValleyHeat
4G GORILLA GLUE #4 NUG RUN,1oc,1 piece,$80,shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
28G GORILLA GLUE (DIRECT PAY),1zq,1 piece,$365,shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
28G GORRILA GLUE #4 (ESCROW),1zo,1 piece,$385,shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
14G GORILLUE GLUE (NUG RUN),1un,1 piece,$200,shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
112G GORILLA GLUE (DIRECT PAY),r7f,4 ounces,"$1,365",shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
112G GORILLA GLUE (ESCROW),r7j,4 ounces,"$1,425",shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
8g GORILLA GLUE #4 NUG RUN,1od,,$120,shatter,8g GORILLA GLUE #4 NUG RUN,1od,United States,135,drgreenthumb4201
"0.25 Gram of Budget Shatter ""Chemdawg""",21h,0.25 gram,$6.49,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
"Half Gram of Budget Shatter ""Chemdawg""",21f,0.5 gram,$11.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
"1 Gram of Budget Shatter ""Chemdawg""",1wn,1 gram,$19.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
"3.5 Grams Budget Shatter ""Chemdawg"" (DIRECT PAY)",8us,3.5 grams,$62.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
3.5 Grams of Budget Shatter 'Chemdawg',2y7,3.5 grams,$69.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
7 Grams of Budget Shatter 'Chemdawg',2y5,0.25 ounce,$129.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
14 Grams of Budget Shatter 'Chemdawg',2y3,0.5 ounce,$249.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
1 Ounce of Budget Shatter,2y1,1 ounce,$459.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
56 Grams of Budget Shatter,2jf,2 ounces,$899.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
QP of Budget Shatter 'Chemdawg',2yj,4 ounces,"$1,599.99",shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,,$17.99,shatter,"1 Gram of Budget Shatter ""Chemdawg"" (DIRECT PAY)",420,United States,144,DankServices
"0.25 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel""",8tc,0.25 gram,$12.50,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"Half Gram of the World's Best Nug RUn Shatter ""Strawberry Diesel""",8t8,0.5 gram,$26.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel""",8t0,1 gram,$49.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"2 Grams of the World's Best Nug Run Shatter ""Strawberry Diesel""",8tg,2 grams,$99.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"3.5 Grams of the World's Best Nug Run Shatter ""Strawberry Diesel""",8v4,3.5 grams,$169.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"3.5 Grams of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8v8,3.5 grams,$149.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"7 Grams of the World's Best Nug Run Shatter ""Strawberry Diesel""",8vc,7 grams,$339.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,,$44.99,shatter,"1 Gram of the World's Best Nug Run Shatter ""Strawberry Diesel"" (DIRECT PAY)",8t4,United States,23,DankServices
OV Labs Shatter 1g,1jx,1 gram,$23,shatter,OV Labs Shatter 1g,1jx,United States,343,outerviscera
,1o1,5 grams,$100,shatter,OV Labs Shatter 1g,1jx,United States,343,outerviscera
,25g,20 grams,$375,shatter,OV Labs Shatter 1g,1jx,United States,343,outerviscera
,ib9,28 grams,$515,shatter,OV Labs Shatter 1g,1jx,United States,343,outerviscera
,pnk,100 grams,"$1,250",shatter,OV Labs Shatter 1g,1jx,United States,343,outerviscera
*** 1 oz Shatter ***,6ly,1 ounce,$398,shatter,*** 1 oz Shatter ***,6ly,United States,36,NancyBotwin2019
,6m2,4 ounces,"$1,299",shatter,*** 1 oz Shatter ***,6ly,United States,36,NancyBotwin2019
,26u,7 grams,$150,shatter,14g Animal Mints,26w,United States,36,TSE
14g Animal Mints,26w,14 grams,$250,shatter,14g Animal Mints,26w,United States,36,TSE
,26y,28 grams,$450,shatter,14g Animal Mints,26w,United States,36,TSE
,g69,1 gram,$26,shatter,3g King Louie Nug Run (Shatter),g6d,United States,14,StrainPirate
3g King Louie Nug Run (Shatter),g6d,3.5 grams,$87,shatter,3g King Louie Nug Run (Shatter),g6d,United States,14,StrainPirate
,g6h,7 grams,$168,shatter,3g King Louie Nug Run (Shatter),g6d,United States,14,StrainPirate
,g6l,14 grams,$322,shatter,3g King Louie Nug Run (Shatter),g6d,United States,14,StrainPirate
,g6p,1 ounce,$616,shatter,3g King Louie Nug Run (Shatter),g6d,United States,14,StrainPirate
M2 Live Resin Diamonds - 1g,qzc,,$80,shatter,M2 Live Resin Diamonds - 1g,qzc,United States,3,outerviscera
"Golden Bear Extracts Wax, 1g",2ju,1 gram,$40,wax,"Golden Bear Extracts Wax, 1g",2ju,United States,127,outerviscera
,2jw,5 grams,$180,wax,"Golden Bear Extracts Wax, 1g",2ju,United States,127,outerviscera
,37e,14 grams,$420,wax,"Golden Bear Extracts Wax, 1g",2ju,United States,127,outerviscera
,37g,28 grams,$750,wax,"Golden Bear Extracts Wax, 1g",2ju,United States,127,outerviscera
Constricted Full Meltz Live Rosin,mrr,,$130,wax,Constricted Full Meltz Live Rosin,mrr,United States,19,outerviscera
